category1,category2,product,price
電腦零組件,高興電競專機,微軟Windows 10 Home 家用中文彩盒版 32/64位元,"$4,490"
電腦零組件,高興電競專機,ASUS RT-AC1300UHP 雙頻無線分享器/AC1300/四天線加強版/MU-mimo/USB3.0/80-100坪適用★門市享神秘優惠價★,"$2,390"
電腦零組件,高興電競專機,微軟Windows 10 Home 家用中文隨機版 64位元(任搭價),"$3,790"
電腦零組件,高興電競專機,【搭機組合】微軟Windows 10 Home 家用中文隨機版 64位元+華碩 DVD燒錄器 DRW-24D5MT/B,"$3,890"
電腦零組件,高興電競專機,【無敵拼圖】微軟Windows 10 Pro 專業中文隨機版 64位元+華碩 DVD燒錄器 DRW-24D5MT/B,"$4,950"
電腦零組件,高興電競專機,【無敵拼圖】微軟Windows 10 Pro 專業中文隨機版 64位元+LITEON IHAS124 24倍速DVD燒錄機,"$4,980"
電腦零組件,高興電競專機,Transcend SJM600 240G外接式SSD-太空灰/讀:500M/寫:450M/3年保(TS240GSJM600),"$1,699"
電腦零組件,高興電競專機,Transcend SJM600 480G外接式SSD-太空灰/讀:500M/寫:450M/3年保(TS480GSJM600),"$2,990"
電腦零組件,高興電競專機,#加價購:曜越Tt eSPORTS 軍令官COMMANDER三色背光類機械式 電競鍵盤&滑鼠組,$988
電腦零組件,高興電競專機,威剛Adata HD330 4TB 2.5吋外接硬碟-黑/三層防震設計/獨家震動感知技術/3年保,"$2,990"
電腦零組件,高興電競專機,威剛Adata HD330 2TB 2.5吋外接硬碟-黑/三層防震設計/獨家震動感知技術/3年保,"$2,490"
電腦零組件,高興電競專機,KLEVV 科賦 NEO C30 16GB 隨身碟/磨砂質感外型/韓國大廠Hynix晶片/終身保,$190
電腦零組件,高興電競專機,KLEVV 科賦 NEO C30 32GB 隨身碟/磨砂質感外型/韓國大廠Hynix晶片/終身保,$290
電腦零組件,高興電競專機,KLEVV 科賦 NEO C30 64GB 隨身碟/磨砂質感外型/韓國大廠Hynix晶片/終身保,$390
電腦零組件,高興電競專機,KLEVV 科賦 NEO C30 128GB 隨身碟/磨砂質感外型/韓國大廠Hynix晶片/終身保,$650
電腦零組件,高興電競專機,TP-Link TL-WN725N 單頻USB無線網卡/微型設計/3年保固 1年換新,$159
電腦零組件,高興電競專機,ANACOMDA 巨蟒 P321 64GB 隨身碟/伸縮USB接頭/5年保,$359
電腦零組件,高興電競專機,【促銷】ASUS USB-AC51 雙頻USB無線網卡+ASUS RT-AC66U+ 雙頻無線分享器,"$3,597"
電腦零組件,高興電競專機,威剛Adata HV300 1TB 2.5吋外接硬碟-黑/霧面防指紋/震動感知保護技術/3年保,"$1,330"
電腦零組件,高興電競專機,【促銷】ASUS USB-AC51 雙頻USB無線網卡+ASUS RT-AC51U 雙頻無線分享器,"$1,415"
電腦零組件,高興電競專機,WD My Passport 1TB 2.5吋外接硬碟-黑/超薄設計/自動備份/密碼保護/3年保(WDBYVG0010BBK-WESN),"$1,588"
電腦零組件,高興電競專機,WD My Passport 2TB 2.5吋外接硬碟-黑/超薄設計/自動備份/密碼保護/3年保(WDBYVG0020BBK-WESN),"$2,100"
電腦零組件,高興電競專機,【搭機價】ASUS RT-AC52 雙頻無線分享器/AC750/5dbi四天線/家長網路管控/30-60坪適用,$899
電腦零組件,高興電競專機,TP-Link Archer AX50 Wi-Fi 6雙頻無線分享器/AX3000四天線/3年保固,"$3,999"
電腦零組件,高興電競專機,TP-Link Archer AX10 Wi-Fi 6雙頻無線分享器/AX1500/四天線/3年保固,"$2,699"
電腦零組件,高興電競專機,ADATA 威剛 UV330 32GB 隨身碟-黑/側推式伸縮無蓋設計/吊飾孔設計/5年保,$175
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 5 2400G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-8GB(原生顆粒)+ADATA XPG SX8200 PRO 512G,"$10,549"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 5 2400G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-16GB(8G*2)(原生顆粒)+ADATA XPG SX8200 PRO 512G,"$11,473"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 5 2400G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-8GB(原生顆粒)+Intel 660P 1TB,"$11,494"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 5 2400G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-16GB(8G*2)(原生顆粒)+Intel 660P 1TB,"$12,418"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 2200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-8GB(原生顆粒)+ADATA XPG SX8200 PRO 512G,"$9,099"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 2200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-16GB(8G*2)(原生顆粒)+ADATA XPG SX8200 PRO 512G,"$10,023"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 2200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-8GB(原生顆粒)+Intel 660P 1TB,"$10,044"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 2200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-16GB(8G*2)(原生顆粒)+Intel 660P 1TB,"$10,968"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 3200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-8GB(原生顆粒)+ADATA XPG SX8200 PRO 512G,"$9,949"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 3200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-16GB(8G*2)(原生顆粒)+ADATA XPG SX8200 PRO 512G,"$10,873"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 3200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-8GB(原生顆粒)+Intel 660P 1TB,"$10,894"
電腦零組件,高興電競專機,【AMD YES 華擎小鋼炮】Ryzen 3 3200G+ASRock華擎 DeskMini A300 Mini-STX準系統內建風扇版+美光 Crucial DDR4-2666-16GB(8G*2)(原生顆粒)+Intel 660P 1TB,"$11,818"
電腦零組件,高興電競專機,ASUS USB-N10 NANO B1 USB無線網卡/迷你設計★暢銷入門款★,$199
電腦零組件,高興電競專機,SanDisk Ultra USB Type-C 32GB雙用隨身碟 公司貨(SDDDC2),$309
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+MONTECH君主 雙子座 ATX機殼,"$17,078"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+MONTECH君主 雙子座 ATX機殼,"$17,810"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+MONTECH君主 雙子座 ATX機殼,"$17,861"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$18,343"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$19,075"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$19,126"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+台達 DPS-650AB-7C 80+銅+MONTECH君主 雙子座 ATX機殼,"$15,038"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+MONTECH君主 雙子座 ATX機殼,"$15,458"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+MONTECH君主 雙子座 ATX機殼,"$16,190"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+德隆(Montech) 雙龍 V2 ATX機殼,"$17,093"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+德隆(Montech) 雙龍 V2 ATX機殼,"$17,035"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+德隆(Montech) 雙龍 V2 ATX機殼,"$17,825"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$18,443"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$18,385"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3500X+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$19,175"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+CM(酷碼) MasterBox E501L電腦機殼,"$18,715"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+CM(酷碼) MasterBox E501L電腦機殼,"$19,505"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+CM(酷碼) MasterBox E501L電腦機殼,"$19,556"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+ASUS TUF Gaming GT301 ARGB電競機殼,"$19,986"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+ASUS TUF Gaming GT301 ARGB電競機殼,"$20,776"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+ASUS TUF Gaming GT301 ARGB電競機殼,"$20,827"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+德隆(Montech) 雙龍 V2 ATX機殼,"$17,675"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+德隆(Montech) 雙龍 V2 ATX機殼,"$16,943"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+台達 DPS-650AB-7C 80+銅+德隆(Montech) 雙龍 V2 ATX機殼,"$16,523"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+be quiet Pure base 500 電腦機殼(靜音黑),"$19,020"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+be quiet Pure base 500 電腦機殼(靜音黑),"$18,288"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+台達 DPS-650AB-7C 80+銅+be quiet Pure base 500 電腦機殼(靜音黑),"$17,868"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+CM(酷碼) MasterBox E501L電腦機殼,"$19,605"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+CM(酷碼) MasterBox E501L電腦機殼,"$18,815"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+CM(酷碼) MasterBox E501L電腦機殼,"$18,873"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+CM(酷碼) V650 Gold 650W 全模組 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$20,745"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$19,955"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600+技嘉 X570 AORUS ELITE WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-灰+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$20,013"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+德隆(Montech) 破壞俠 ATX機殼,"$19,036"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+德隆(Montech) 破壞俠 ATX機殼,"$19,877"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+台達 DPS-650AB-7C 80+銅+德隆(Montech) 破壞俠 ATX機殼,"$18,674"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$20,375"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 TUF-GAMING-X570-PLUS/WIFI+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$21,216"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 ROG STRIX X570-F GAMING+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+MONTECH君主 雙子座 ATX機殼,"$21,901"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 ROG STRIX X570-F GAMING+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+艾維克 EVGA 650 GT全模組 80+金+MONTECH君主 雙子座 ATX機殼,"$21,076"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 ROG STRIX X570-F GAMING+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+MONTECH君主 雙子座 ATX機殼,"$21,118"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 ROG STRIX X570-F GAMING+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+ASUS 華碩 ROG-STRIX-650G 80+金+ASUS TUF Gaming GT301 ARGB電競機殼,"$23,297"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+華碩 ROG STRIX X570-F GAMING+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+be quiet! PURE POWER 11 600W 80+金+ASUS TUF Gaming GT301 ARGB電競機殼,"$22,514"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+台達 DPS-650AB-7C 80+銅+德隆(Montech) 破壞俠 ATX機殼,"$17,054"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+德隆(Montech) 破壞俠 ATX機殼,"$17,416"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+技嘉 GP-G750H 750W 80+金+德隆(Montech) 破壞俠 ATX機殼,"$17,400"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+台達 DPS-650AB-7C 80+銅+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$18,393"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+技嘉 GP-G750H 750W 80+金+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$18,739"
電腦零組件,高興電競專機,【Power Of Ryzen電競專機】AMD Ryzen 5 3600X+技嘉 X570 UD+Micron Crucial Ballistix Sport LT競技版 DDR4-3200-16G(8G*2)-紅+ADATA XPG SX8200 PRO 512G+振華 Leadex Gold 650W全模金牌+海盜船Corsair Carbide Series 275Q機殼(靜音黑),"$18,755"
